student_id,BigBlueButtonBN,Fail,Faili esitamine,Foorum,Hindajaraport,Kaust,Kommentaarid tööle,Küsitlus,Leht,Logid,Minu hinderaport,Onlain teksti esitamine,Osalemine,Prügikast,Rühma valimine,Süsteem,Tagasiside,Tegevuste aruanne,Test,Tund,URL,Virtual programming lab,Õppijaraport,Ülesanne,Ülevaate aruanne,label,web,y
230,0.0,0.125,0.5,2.3125,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.5,0.125,0.0,0.0,8.5,0.1875,0.0,12.25,0.5,0.9375,2.5,4.875,5.4375,0.0,2,0,100.0
231,0.75,0.375,0.75,1.0625,0.0,0.5,0.0,0.375,1.1875,0.0,0.0,0.5,0.4375,0.0,0.25,19.5,0.5625,0.0,50.625,14.125,4.625,14.6875,0.1875,5.0625,0.0,2,0,102.2
232,0.25,0.0625,0.25,0.0,0.0,0.1875,0.0,0.375,0.6875,0.0,0.0,0.0,0.4375,0.0,0.3125,24.1875,0.3125,0.0,56.9375,17.375,1.3125,16.375,0.375,2.875,0.0,2,0,89.47
233,0.5625,0.0625,0.5,0.375,0.0,0.1875,0.0,0.5,1.1875,0.0,0.0,0.125,0.5625,0.0,0.5,18.1875,0.625,0.0,79.3125,15.375,3.0625,36.625,0.3125,3.25,0.0,2,0,93.5
234,0.375,0.3125,0.5,0.4375,0.0,0.3125,0.0,0.5625,1.125,0.0,0.0,0.25,0.4375,0.0,0.375,29.75,0.6875,0.0,69.625,15.0625,3.0625,28.375,0.1875,4.25,0.0,2,0,96.28
235,0.9375,0.5,0.875,2.25,0.0,0.375,0.0,0.375,1.625,0.0,0.0,0.375,0.75,0.0,0.5,39.125,0.6875,0.0,71.375,36.0,2.0625,28.6875,0.8125,7.1875,0.0,2,0,101.9
236,0.25,0.4375,0.5,1.9375,0.0,0.5,0.0,0.4375,2.125,0.0,0.0,0.25,0.75,0.0,0.625,37.6875,1.0,0.0,54.8125,22.5,4.0,26.5,2.375,4.0625,0.0625,2,0,93.41
237,0.625,0.5,0.375,1.125,0.0,0.4375,0.0,0.4375,2.6875,0.0,0.0,0.125,0.4375,0.0,0.4375,24.5,0.6875,0.0,72.625,17.6875,2.875,33.8125,0.75,2.875,0.0625,2,0,101.7
238,1.25,0.0625,0.75,2.1875,0.0,0.5625,0.0,0.375,1.5625,0.0,0.0,0.25,1.0,0.0,0.4375,37.125,2.25,0.0,92.125,15.25,4.0,32.875,2.25,4.25,0.8125,2,0,106.9
239,0.5,1.125,1.125,12.5,0.0,1.4375,0.0,1.3125,2.125,0.0,0.0,0.625,0.6875,0.0,1.5,30.625,0.1875,0.0,38.625,11.375,5.8125,11.3125,2.0,5.75,0.0,2,0,45.25
240,1.1875,0.1875,0.875,1.125,0.0,0.125,0.0,0.375,1.5625,0.0,0.0,0.375,0.75,0.0,0.4375,28.0,0.9375,0.0,66.125,19.625,2.5625,22.0625,0.0,4.5625,0.0,2,0,99.0
241,0.4375,0.625,0.375,0.8125,0.0,0.25,0.0,0.8125,1.75,0.0,0.0,0.125,0.125,0.0,0.5,17.875,0.5,0.0,50.4375,1.375,2.9375,19.75,0.6875,3.8125,0.0,2,0,86.74
242,0.5625,0.1875,0.375,1.1875,0.0,0.125,0.0,0.375,1.25,0.0,0.0,0.125,0.1875,0.0,0.375,23.0625,0.5625,0.0,31.9375,2.0,3.4375,18.5,0.875,3.25,0.0,2,0,97.21
243,0.125,0.5625,0.25,1.0625,0.0,0.1875,0.0,0.75,0.8125,0.0,0.0,0.0,0.875,0.0,0.3125,15.75,0.5625,0.0,36.4375,10.9375,2.125,6.875,0.0,1.625,0.0,2,0,67.19
244,1.25,0.1875,0.75,0.875,0.0,0.1875,0.0,0.4375,1.0625,0.0,0.0,0.375,0.9375,0.0,0.4375,30.375,1.0625,0.0,60.125,24.625,4.6875,18.6875,0.0,3.875,0.0,2,0,98.7
245,0.0,0.125,0.25,0.5625,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.25,0.0,0.0,0.0,3.125,0.0,0.0,4.25,0.0,0.0,0.125,0.0,4.5,0.0,2,0,100.0
246,0.0,0.0625,0.25,1.625,0.0,0.1875,0.0,0.0,1.0,0.0,0.0,0.25,0.125,0.0,0.0,17.0,0.625,0.0,18.375,5.4375,1.5,7.375,2.1875,4.1875,0.125,2,0,95.0
247,1.25,0.3125,0.25,3.8125,0.0,0.5625,0.0,0.4375,2.0,0.0,0.0,0.0,0.8125,0.0,0.5625,49.375,0.75,0.0,77.0625,17.875,9.4375,28.8125,0.0,5.1875,0.0,2,0,90.33
248,1.375,0.4375,1.375,5.125,0.0,0.75,0.0625,0.5,1.8125,0.0,0.0,0.875,0.625,0.0,1.25,48.0,1.5625,0.0,61.6875,25.25,4.5625,43.0625,7.6875,9.9375,0.0625,2,0,108.5
249,0.125,0.1875,0.875,0.4375,0.0,0.1875,0.0,0.375,1.0625,0.0,0.0,0.375,0.1875,0.0,0.4375,20.3125,0.625,0.0,37.5,1.1875,2.0,8.0,1.375,5.0625,0.0,2,0,93.81
250,0.5,0.3125,0.75,1.1875,0.0,0.3125,0.0,0.5,1.0625,0.0,0.0,0.375,0.375,0.0,0.375,20.8125,0.625,0.0,48.0,7.9375,3.1875,33.9375,0.375,3.875,0.0,2,0,96.96
251,0.0,0.125,0.25,3.1875,0.0,0.25,0.0,0.0,0.75,0.0,0.0,0.25,0.0625,0.0,0.0,9.375,0.5625,0.0,12.1875,0.1875,1.4375,4.8125,0.0,4.0625,0.0,2,0,99.0
252,0.625,0.5,0.625,0.375,0.0,0.25,0.0,0.5625,1.25,0.0,0.0,0.375,0.125,0.0,0.5625,38.8125,0.3125,0.0,64.625,25.0625,4.125,47.25,4.1875,7.125,0.125,2,0,97.4
253,0.0,0.125,0.375,0.375,0.0,0.0,0.0,0.4375,1.4375,0.0,0.0,0.125,0.5625,0.0,0.5,11.6875,0.125,0.0,29.3125,10.0625,0.875,8.25,0.25,2.8125,0.0,2,0,76.98
254,0.9375,0.25,0.625,3.375,0.0,0.3125,0.0,0.4375,2.375,0.0,0.0,0.125,0.6875,0.0,0.375,39.4375,0.875,0.0,80.3125,23.625,4.9375,18.0,5.5,5.4375,2.4375,2,0,85.59
255,0.5,0.3125,0.75,0.875,0.0,0.1875,0.0,0.5625,1.25,0.0,0.0,0.5,0.6875,0.0,0.4375,31.8125,0.875,0.0,46.0625,24.9375,3.4375,22.5625,1.5,7.3125,0.1875,2,0,104.4
256,0.25,0.625,0.75,1.75,0.0,0.5625,0.0,0.4375,1.9375,0.0,0.0,0.5,0.1875,0.0,0.25,25.4375,0.5,0.0,59.9375,24.875,3.5,18.125,0.0,4.6875,0.0,2,0,78.58
257,0.25,0.25,0.875,3.125,0.0,0.3125,0.0,0.4375,1.0,0.0,0.0,0.375,0.5,0.0,0.4375,29.375,0.75,0.0,34.8125,15.125,1.875,16.4375,14.4375,5.1875,0.125,2,0,98.29
258,0.5625,0.375,0.5,1.6875,0.0,1.375,0.0,0.0625,2.25,0.0,0.0,0.0,0.8125,0.0,0.5,36.875,0.625,0.0,53.4375,14.875,4.3125,16.5625,3.125,3.5625,0.125,2,0,82.97
259,2.6875,0.5,0.625,0.5,0.0,1.8125,0.0,0.625,2.125,0.0,0.0,0.25,0.75,0.0,5.75,95.4375,1.0625,0.0,155.4375,29.375,6.3125,42.3125,0.0,7.75,0.0,2,0,75.96
260,0.5625,0.125,0.625,0.375,0.0,0.125,0.0,0.4375,0.625,0.0,0.0,0.375,0.625,0.0,0.375,23.0,0.625,0.0,51.9375,11.625,3.6875,13.75,1.0625,3.375,0.25,2,0,96.66
261,1.3125,0.4375,0.875,17.25,0.0,0.375,0.0,0.4375,1.9375,0.0,0.0,0.375,0.6875,0.0,0.75,49.75,1.75,0.0,73.75,22.4375,7.875,32.0625,3.3125,7.5625,0.0,2,0,94.1
262,0.75,0.125,0.5,0.6875,0.0,0.6875,0.0,0.375,2.625,0.0,0.0,0.25,0.6875,0.0,1.1875,20.3125,0.6875,0.0,34.75,20.125,3.25,14.3125,1.125,3.625,0.0,2,0,91.4
263,0.0,0.0625,0.75,0.125,0.0,0.0625,0.0,0.5625,0.5,0.0,0.0,0.5,0.5,0.0,0.375,9.9375,0.25,0.0,26.5625,9.6875,1.75,5.8125,0.0,4.25,0.0,2,0,25.47
264,0.0,0.0625,0.25,2.625,0.0,0.0,0.0,0.0,0.4375,0.0,0.0,0.25,0.125,0.0,0.0,10.0625,0.25,0.0,12.4375,0.1875,1.0,2.625,0.3125,4.3125,0.0625,2,0,98.0
265,0.5625,0.6875,0.625,6.25,0.0,0.5625,0.0,0.5,3.0625,0.0,0.0,0.125,0.5625,0.0,0.6875,56.1875,2.5,0.0,71.5625,13.375,8.0625,33.0,4.625,6.0,0.25,4,0,93.2
266,2.375,0.75,0.75,1.375,0.0,1.375,0.125,0.8125,2.625,0.0,0.0,0.25,1.0625,0.0,1.5625,54.0,0.625,0.0,130.1875,17.6875,2.0625,27.8125,6.5625,6.4375,0.0625,4,0,72.35
267,0.5625,0.0,0.75,0.5625,0.0,0.0625,0.0,0.1875,1.1875,0.0,0.0,0.375,0.5625,0.0,0.375,17.0,0.3125,0.0,31.9375,0.75,3.375,44.3125,0.875,4.5625,0.0625,4,0,80.66
268,0.3125,0.1875,0.75,1.0625,0.0,0.25,0.0,0.375,0.4375,0.0,0.0,0.5,0.6875,0.0,0.3125,17.8125,0.4375,0.0,42.9375,11.625,2.3125,25.8125,0.1875,4.25,0.0,4,0,102.67
269,0.875,0.3125,0.875,2.75,0.0,0.25,0.0,0.5,1.3125,0.0,0.0,0.5,0.5,0.0,1.0625,26.6875,0.25,0.0,43.1875,14.1875,2.75,29.875,0.625,4.5625,0.0,4,0,92.68
270,0.8125,0.625,0.875,2.375,0.0,0.0625,0.0,0.5625,2.4375,0.0,0.0,0.375,0.3125,0.0,0.4375,56.75,0.9375,0.0,157.625,14.8125,6.875,26.5,6.0625,5.8125,0.0625,4,0,68.97
271,0.5,0.125,0.25,2.5,0.0,0.1875,0.0,0.375,1.125,0.0,0.0,0.0,0.75,0.0,0.375,32.25,1.375,0.0,33.4375,18.875,3.6875,31.0,1.5625,2.25,0.0625,4,0,99.27
272,0.8125,0.5,1.375,1.625,0.0,0.8125,0.0,0.625,1.75,0.0,0.0,0.875,0.6875,0.0,0.375,36.75,1.625,0.0,84.375,15.25,5.0,31.375,0.5625,6.1875,0.0,4,0,97.08
273,0.1875,0.3125,0.5,6.875,0.0,0.3125,0.0,0.4375,0.625,0.0,0.0,0.25,0.625,0.0,0.375,27.0,1.1875,0.0,58.0625,14.75,4.5,28.4375,0.1875,3.375,0.0625,4,0,91.19
274,0.6875,0.375,0.75,4.1875,0.0,0.125,0.0,0.25,0.9375,0.0,0.0,0.5,0.375,0.0,0.75,30.4375,0.5,0.0,42.6875,19.9375,2.3125,26.125,6.875,4.875,0.625,4,0,95.73
275,0.3125,0.1875,0.625,0.0,0.0,0.0625,0.0,0.5,0.5,0.0,0.0,0.375,0.375,0.0,0.625,18.625,0.125,0.0,22.8125,10.375,1.25,14.875,2.5625,3.6875,0.0,4,0,96.87
276,1.125,0.25,0.625,5.1875,0.0,0.0,0.0,0.375,2.1875,0.0,0.0,0.125,0.75,0.0,0.875,37.6875,0.9375,0.0,63.125,12.125,7.625,30.5625,1.5625,5.0625,0.0625,4,0,93.99
277,0.625,0.4375,0.625,2.125,0.0,0.3125,0.0,0.375,3.0,0.0,0.0,0.0,0.75,0.0,0.5,36.6875,1.5625,0.0,98.9375,15.6875,5.1875,13.8125,1.625,4.125,0.1875,4,0,85.89
278,0.125,0.0625,0.75,0.3125,0.0,0.0625,0.0,0.4375,1.0625,0.0,0.0,0.375,0.6875,0.0,0.3125,16.625,0.5,0.0,38.4375,12.5625,4.125,20.125,0.1875,3.6875,0.0,4,0,103.3
279,0.5,0.0625,0.25,2.1875,0.0,0.1875,0.0,0.375,1.25,0.0,0.0,0.0,0.75,0.0,0.375,33.8125,0.875,0.0,52.75,16.1875,1.4375,29.0625,1.6875,1.875,0.0,4,0,104.9
280,0.1875,0.125,0.75,0.625,0.0,0.1875,0.0,0.5,0.9375,0.0,0.0,0.5,0.75,0.0,0.4375,18.875,0.4375,0.0,31.0,22.6875,3.1875,16.8125,0.125,5.3125,0.0,4,0,92.32
281,0.0,0.125,0.125,0.0,0.0,0.1875,0.0,0.3125,0.625,0.0,0.0,0.0,0.1875,0.0,0.0,6.875,0.1875,0.0,20.625,2.25,1.25,5.5,0.0625,0.875,0.0,4,0,23.98
282,0.75,0.6875,0.625,7.9375,0.0,2.0625,0.0,0.9375,5.4375,0.0,0.0,0.0,1.125,0.0,0.375,45.9375,1.25,0.0,110.75,17.625,10.6875,25.5625,3.375,4.625,0.1875,3,0,52.13
283,0.8125,0.4375,0.625,15.0,0.0,0.25,0.0,0.4375,1.8125,0.0,0.0,0.375,0.8125,0.0,0.4375,61.875,0.5,0.0,56.6875,28.4375,6.8125,16.5,10.25,5.4375,0.0,3,0,101.25
284,0.4375,0.5,0.625,0.4375,0.0,0.1875,0.0,0.4375,1.1875,0.0,0.0,0.375,0.6875,0.0,0.3125,45.8125,1.5625,0.0,51.6875,24.0625,3.9375,24.4375,1.75,7.0,0.125,3,0,68.94
285,0.375,0.625,0.5,2.1875,0.0,0.25,0.0,0.75,1.8125,0.0,0.0,0.25,0.875,0.0,0.5,35.4375,1.3125,0.0,56.9375,24.0,3.1875,31.5625,3.125,4.1875,0.6875,3,0,72.02
286,1.1875,0.6875,0.25,6.375,0.0,0.6875,0.0,0.4375,1.5,0.0,0.0,0.0,0.75,0.0,0.5,31.625,0.4375,0.0,47.875,12.9375,6.75,11.3125,4.25,3.25,0.5625,3,0,65.18
287,0.5625,0.5,0.875,2.375,0.0,0.125,0.0625,0.375,1.4375,0.0,0.0,0.625,0.6875,0.0,0.4375,32.375,0.4375,0.0,46.9375,18.625,2.5625,31.0,0.0,9.0625,0.0,3,0,100.2
288,0.875,0.1875,0.5,1.25,0.0,0.375,0.0,0.4375,0.8125,0.0,0.0,0.25,0.75,0.0,0.5625,24.5,0.6875,0.0,39.125,18.9375,3.0,19.6875,0.0,3.8125,0.0,3,0,102.98
289,0.5625,0.5625,0.75,1.1875,0.0,0.0625,0.0,0.5,0.9375,0.0,0.0,0.5,0.5625,0.0,0.375,21.25,0.625,0.0,63.625,27.625,3.625,21.1875,1.0,4.3125,0.0,3,0,97.6
290,1.1875,0.125,0.625,10.875,0.0,0.0625,0.0,0.0,1.75,0.0,0.0,0.375,0.8125,0.0,0.4375,17.9375,0.25,0.0,22.5,7.4375,5.625,7.3125,0.5,2.5,0.0625,3,0,72.98
291,0.5,0.1875,0.375,1.6875,0.0,0.125,0.0,0.5,0.9375,0.0,0.0,0.125,0.75,0.0,0.25,14.625,0.625,0.0,31.6875,12.3125,3.25,22.5625,0.0625,2.25,0.0,3,0,92.77
292,0.375,0.5,0.625,10.0625,0.0,0.875,0.0,0.5,1.8125,0.0,0.0,0.375,0.5625,0.0,0.875,40.4375,0.6875,0.0,88.5,45.8125,4.5625,30.5,0.125,4.875,0.0,3,0,73.46
293,0.3125,0.25,0.25,0.25,0.0,0.125,0.0,0.1875,1.1875,0.0,0.0,0.0,0.6875,0.0,0.25,17.375,0.6875,0.0,25.5625,8.6875,4.6875,12.25,0.25,1.25,0.0,3,0,84.83
294,0.875,0.0625,0.25,0.5625,0.0,0.0,0.0,0.375,0.1875,0.0,0.0,0.0,0.75,0.0,0.3125,16.5,0.1875,0.0,32.9375,8.875,4.6875,9.5625,0.4375,1.25,0.0,3,0,93.51
295,0.0,0.0,0.125,1.875,0.0,0.0625,0.0,0.1875,0.5,0.0,0.0,0.0,0.375,0.0,0.0,17.875,0.1875,0.0,36.375,6.875,2.3125,20.1875,0.5625,1.1875,0.0,3,0,26.84
296,0.3125,0.0,0.625,0.25,0.0,0.3125,0.0,0.375,0.875,0.0,0.0,0.375,0.25,0.0,0.5,16.8125,0.5,0.0,20.5,0.6875,3.3125,14.9375,1.125,3.6875,0.0,2,0,78.26
297,0.625,0.6875,1.125,0.0625,0.0,0.1875,0.0,0.6875,1.0625,0.0,0.0,0.5,0.8125,0.0,0.3125,11.625,0.0,0.0,27.0625,2.0625,3.8125,6.625,0.1875,5.625,0.0,2,0,69.64
298,0.75,0.8125,1.0,2.3125,0.0,0.8125,0.0625,0.375,1.9375,0.0,0.0,0.75,0.6875,0.0,0.3125,16.1875,0.5,0.0,19.75,2.625,2.1875,16.0625,0.3125,8.9375,0.0625,2,0,90.11
299,0.625,0.5625,0.75,0.1875,0.0,0.875,0.0,0.625,1.125,0.0,0.0,0.25,0.8125,0.0,0.4375,25.25,0.125,0.0,45.0625,1.875,5.1875,15.125,3.0625,5.0625,0.625,2,0,65.26
300,1.625,0.5,0.875,5.0625,0.0,0.1875,0.0,0.6875,1.0,0.0,0.0,0.5,0.75,0.0,0.5625,25.75,0.625,0.0,61.6875,2.9375,6.3125,31.0625,0.6875,5.375,0.125,2,0,92.96
301,0.875,0.875,0.625,0.125,0.0,0.8125,0.0,0.5,1.75,0.0,0.0,0.125,0.8125,0.0,0.3125,47.4375,0.625,0.0,54.375,2.4375,9.1875,26.9375,0.0,4.1875,0.0,2,0,96.8
302,1.0625,0.4375,0.75,0.0,0.0,0.0625,0.0,0.375,0.4375,0.0,0.0,0.5,0.5,0.0,0.3125,12.5,0.3125,0.0,35.9375,3.0625,0.25,24.5625,0.6875,4.75,0.0,2,0,98.0
303,0.75,0.1875,0.625,0.75,0.0,0.6875,0.0,0.4375,1.625,0.0,0.0,0.125,0.75,0.0,0.4375,22.1875,1.3125,0.0,37.875,2.5,4.75,21.75,0.0625,4.6875,0.0,2,0,96.47
304,0.6875,0.5625,0.5,0.8125,0.0,0.8125,0.0,0.625,1.375,0.0,0.0,0.375,0.75,0.0,0.4375,31.1875,0.6875,0.0,69.0625,1.125,8.375,11.875,0.0,3.4375,0.0,2,0,70.69
305,1.8125,0.625,0.875,5.875,0.0,0.5,0.0,0.875,2.0625,0.0,0.0,0.0,0.875,0.0,1.0625,40.8125,0.625,0.0,84.5,3.8125,6.25,27.5625,0.6875,9.1875,0.0,2,0,62.38
306,0.9375,0.3125,0.875,6.5625,0.0,0.25,0.0,0.625,1.875,0.0,0.0,0.125,0.1875,0.0,0.625,36.0,0.5625,0.0,87.1875,0.3125,8.1875,11.5625,2.3125,7.125,0.0625,2,0,89.5
307,0.8125,0.4375,0.625,1.0625,0.0,0.75,0.0,0.375,2.5625,0.0,0.0,0.25,0.75,0.0,0.375,45.0625,0.875,0.0,49.8125,9.25,9.6875,38.0,0.4375,3.75,0.0625,2,0,102.7
308,0.3125,0.0,0.5,0.0625,0.0,0.0625,0.0,0.5625,0.3125,0.0,0.0,0.125,0.625,0.0,0.375,8.4375,0.125,0.0,7.5625,0.0,4.1875,5.3125,0.125,2.625,0.0,2,0,81.07
309,0.0,0.3125,0.125,4.375,0.0,0.875,0.0,0.375,1.75,0.0,0.0,0.0,0.1875,0.0,0.3125,24.25,0.8125,0.0,54.1875,5.625,6.1875,10.8125,1.4375,1.6875,0.5,2,0,16.49
310,0.0,0.125,0.0,1.3125,0.0,0.0625,0.0,0.0,0.4375,0.0,0.0,0.0,0.125,0.0,0.0,6.8125,0.5,0.0,21.4375,0.4375,2.5,4.3125,0.0625,0.125,0.0,2,0,3.95
311,0.0625,0.4375,0.625,0.5625,0.0,0.625,0.0,0.4375,1.375,0.0,0.0,0.375,0.6875,0.0,0.3125,42.125,1.25,0.0,69.8125,22.875,3.125,52.4375,0.125,5.5625,0.0625,3,0,89.73
312,0.0,0.3125,0.375,0.0625,0.0,0.625,0.0,0.5625,2.1875,0.0,0.0,0.125,0.125,0.0,0.5,61.8125,0.25,0.0,56.375,1.875,1.75,109.5,58.75,9.3125,0.375,3,0,93.16
313,0.0,0.0,0.25,3.875,0.0,0.125,0.0625,0.0,0.375,0.0,0.0,0.25,0.1875,0.0,0.0,9.625,0.375,0.0,15.875,3.125,0.8125,3.1875,0.5625,5.6875,0.1875,3,0,91.0
314,0.0,0.25,0.375,0.875,0.0,0.125,0.0,0.4375,0.8125,0.0,0.0,0.125,0.75,0.0,0.4375,24.6875,0.875,0.0,83.1875,16.3125,3.8125,19.5625,0.8125,2.6875,0.0625,3,0,84.7
315,0.0625,0.5,0.625,1.25,0.0,0.375,0.0625,0.375,1.4375,0.0,0.0,0.375,0.75,0.0,0.4375,32.25,1.25,0.0,52.6875,20.875,4.9375,20.1875,0.5,4.75,0.0,3,0,92.38
316,0.0625,0.125,0.625,0.9375,0.0,0.25,0.0,0.4375,0.875,0.0,0.0,0.375,0.75,0.0,0.5,26.0,0.25,0.0,36.5,22.0625,3.9375,12.1875,0.6875,6.0,0.0,3,0,92.46
317,0.0,1.0,0.625,4.5,0.0,0.3125,0.0,0.5,1.625,0.0,0.0,0.375,0.8125,0.0,0.3125,28.875,0.25,0.0,45.0,15.625,5.375,14.3125,1.6875,5.4375,0.4375,3,0,89.37
318,0.125,0.625,0.375,1.1875,0.0,0.0625,0.0,0.625,1.625,0.0,0.0,0.125,0.9375,0.0,0.5625,37.8125,1.375,0.0,47.9375,22.625,7.6875,22.0,1.125,3.4375,0.0,3,0,93.33
319,0.0,0.5,0.375,2.4375,0.0,0.25,0.0,0.1875,0.75,0.0,0.0,0.125,0.1875,0.0,0.375,30.625,1.25,0.0,84.5625,17.5625,3.1875,20.0625,1.6875,3.1875,0.0,3,0,86.9
320,0.0625,0.3125,0.5,0.3125,0.0,0.0625,0.0,0.75,0.625,0.0,0.0,0.25,0.9375,0.0,0.4375,31.6875,1.0,0.0,80.875,14.3125,4.25,22.9375,0.8125,4.25,0.0625,3,0,79.2
321,0.0,0.75,0.5,0.8125,0.0,0.0625,0.0,0.75,1.1875,0.0,0.0,0.125,0.75,0.0,0.25,27.6875,0.375,0.0,25.75,18.0,7.0,20.6875,0.625,4.25,0.0,3,0,55.61
322,0.0,0.125,0.625,0.3125,0.0,0.1875,0.0,0.375,0.8125,0.0,0.0,0.25,0.875,0.0,0.4375,20.5,1.4375,0.0,38.1875,13.625,2.75,21.0625,0.75,3.3125,0.0,3,0,91.53
323,0.0,0.3125,0.75,0.5,0.0,0.125,0.0,0.625,0.8125,0.0,0.0,0.5,0.75,0.0,0.4375,15.375,0.4375,0.0,23.9375,22.0,1.625,34.125,1.0625,6.375,0.125,3,0,90.6
324,0.0,0.25,0.25,1.0625,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.25,0.125,0.0,0.0,4.4375,0.125,0.0,1.6875,0.0,0.1875,2.0,0.0625,2.9375,0.0,3,0,100.0
325,0.0,0.125,0.25,0.8125,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0625,0.0,0.0,5.8125,0.25,0.0,7.125,0.0,0.6875,1.4375,0.25,3.5,0.0,3,0,100.0
326,0.0,1.0625,0.75,4.0625,0.0,0.8125,0.0,0.875,3.8125,0.0,0.0,0.125,0.125,0.0,0.5,36.9375,0.4375,0.0,76.125,0.6875,9.3125,32.3125,3.75,3.875,0.0625,2,1,93.8
327,0.0,0.375,0.625,0.125,0.0,0.375,0.0,0.4375,1.875,0.0,0.0,0.375,0.0,0.0,0.625,24.6875,0.6875,0.0,31.1875,2.125,1.25,18.25,2.1875,4.75,0.1875,2,1,96.99
328,0.0,0.5,0.25,8.625,0.0,1.1875,0.0,0.4375,9.0,0.0,0.0,0.0,0.125,0.0,0.5,58.1875,0.625,0.0,85.375,0.9375,3.0625,43.0625,13.875,5.875,0.125,2,1,62.2
329,0.0,0.3125,0.75,0.25,0.0,0.3125,0.0,0.6875,0.75,0.0,0.0,0.375,0.125,0.0,0.3125,17.9375,0.3125,0.0,29.0,1.3125,1.75,6.375,3.3125,3.125,0.125,2,1,63.21
330,0.0,0.25,0.5,0.8125,0.0,0.1875,0.0,0.6875,2.3125,0.0,0.0,0.125,0.0625,0.0,0.4375,27.6875,0.9375,0.0,36.875,0.5625,4.9375,31.5625,1.75,4.25,0.0,2,1,103.2
331,0.0,0.5625,0.5,0.0,0.0,1.4375,0.0,0.6875,0.8125,0.0,0.0,0.0,0.0,0.0,0.5625,15.5625,0.9375,0.0,56.625,0.125,5.1875,4.9375,1.9375,3.625,0.1875,2,1,37.36
332,0.25,0.4375,0.5,1.9375,0.0,0.5,0.0,0.4375,2.125,0.0,0.0,0.25,0.75,0.0,0.625,37.6875,1.0,0.0,54.8125,22.5,4.0,26.5,2.375,4.0625,0.0625,2,1,93.41
333,0.0,0.5,0.875,3.0,0.0,0.0625,0.0,0.375,1.9375,0.0,0.0,0.625,0.0,0.0,1.0,93.125,0.3125,0.0,28.0,0.0,2.4375,13.5625,0.8125,7.1875,0.0,2,1,73.74
334,0.0,0.0,0.625,2.125,0.0,0.0625,0.0,0.5,1.75,0.0,0.0,0.25,0.0625,0.0,0.8125,28.125,0.625,0.0,34.875,0.4375,5.125,16.3125,0.125,4.4375,0.0,2,1,98.81
335,0.0,0.1875,0.625,0.3125,0.0,0.25,0.0,0.4375,1.125,0.0,0.0,0.375,0.125,0.0,0.5,13.0625,0.125,0.0,18.25,0.5625,1.4375,13.1875,0.875,4.9375,0.0,2,1,90.99
336,0.0,0.3125,0.625,4.3125,0.0,0.25,0.0,0.9375,1.625,0.0,0.0,0.125,0.125,0.0,0.375,29.9375,1.0,0.0,47.5625,0.1875,4.0625,11.5,0.625,4.8125,0.0,2,1,97.66
337,0.0,0.375,0.875,3.75,0.0,0.125,0.0,0.625,3.625,0.0,0.0,0.375,0.0625,0.0,0.5,28.5,0.625,0.0,62.9375,0.5625,6.0,8.4375,2.25,5.5625,0.0625,2,1,72.2
338,0.0,0.5,0.25,3.25,0.0,0.125,0.0,0.6875,2.5,0.0,0.0,0.0,0.125,0.0,0.5625,22.5625,0.375,0.0,52.1875,0.1875,3.9375,8.0,1.0,3.0,0.0,2,1,66.41
339,0.0,1.125,0.875,4.4375,0.0,0.8125,0.0,0.75,3.1875,0.0,0.0,0.375,0.125,0.0,0.625,36.25,1.75,0.0,65.4375,0.0,5.9375,18.8125,2.4375,4.5,0.0,2,1,89.17
340,0.0,0.5625,0.625,3.6875,0.0,0.0,0.0,1.0625,2.0625,0.0,0.0,0.25,0.0625,0.0,0.3125,26.25,0.5,0.0,45.375,0.375,4.5625,14.4375,2.6875,5.6875,0.125,2,1,96.2
341,0.0,0.375,0.75,0.625,0.0,0.0,0.0,0.5,2.125,0.0,0.0,0.375,0.0625,0.0,0.3125,27.25,1.3125,0.0,52.375,1.0,3.5,11.875,0.8125,5.8125,0.0625,2,1,94.9
